year,month,day,rainfall_all,avgtemp_all,humidity_all,GDP,mintemp_all,maxtemp_all,heat_all,sensible_all,max_power
2015,4,1,1.499965296,12.82268943,80.77648757,4524.76,10.27709806,16.61671008,13.07582702,12.25941265,65584
2015,4,2,13.10172848,14.57968238,72.58165449,4524.76,9.345243344,20.66054569,14.13803773,13.31212282,64708
2015,4,3,10.7295602,13.00801139,83.51805741,4524.76,9.101253499,18.36968089,13.40743369,12.72494137,65030
2015,4,4,15.02713399,12.26284822,63.95218881,4524.76,8.622256788,17.45704172,12.27555955,11.17216023,56498
2015,4,5,2.776348921,10.7146426,83.93581552,4524.76,9.290291125,12.42899543,10.62699956,9.992997524,54596
2015,4,6,3.219122049,10.70880358,76.89905883,4524.76,7.822454875,13.99638368,10.89125517,10.41540344,65749
2015,4,7,0.433738445,8.632835077,67.12948577,4524.76,6.139288424,12.5433851,8.694992293,7.583223322,66436
2015,4,8,0.00365179,8.750056626,61.82182134,4524.76,5.365677446,13.31688923,8.8174316,7.73157294,66582
2015,4,9,0,10.08482374,54.61157443,4524.76,4.707300182,16.1569467,9.95891991,9.369162667,65751
2015,4,10,0,11.68405553,49.70380197,4524.76,5.431326614,19.10408138,11.54572226,11.03432694,64409
2015,4,11,0,13.2491137,45.92098587,4524.76,6.215036265,20.57261162,13.09020759,12.83990853,64409
2015,4,12,0.267372949,13.72708277,43.37805812,4524.76,8.332105888,19.26138038,13.63106849,13.13859329,54000
2015,4,13,7.892160602,11.40036,67.27182461,4524.76,8.460375779,15.21154115,11.61075018,10.28601036,64956
2015,4,14,10.67438649,8.803274082,81.69997517,4524.76,6.858725667,11.88733504,8.899558417,7.852454404,65786
2015,4,15,1.090770028,12.45061519,67.97276514,4524.76,6.582044209,19.02774169,11.97926414,11.33451646,65086
2015,4,16,3.47035247,11.95064704,66.65543751,4524.76,7.679903071,18.82340336,12.30266978,11.44256476,65211
2015,4,17,0,11.95514308,43.72460643,4524.76,5.481224004,18.46489768,11.78045788,11.15616411,63104
2015,4,18,2.622521556,14.77341488,38.87212272,4524.76,6.569960861,22.58440573,14.42483757,14.2619579,56800
2015,4,19,23.56652057,14.94990196,83.24546257,4524.76,12.19674295,17.44671707,15.11968009,14.8619864,54102
2015,4,20,9.777735606,11.99532927,87.49956096,4524.76,9.630914468,15.62709962,12.26630496,11.60805655,65618
2015,4,21,0,13.86694175,59.71845769,4524.76,7.454107414,20.99072798,13.65432629,13.47262228,63196
2015,4,22,0,15.1580067,46.5681394,4524.76,9.536260498,21.45851429,15.09036957,14.88405381,62719
2015,4,23,0,15.46254209,43.7745318,4524.76,8.773845165,21.80531347,15.36664856,15.19869447,62522
2015,4,24,0,16.5489465,42.24792961,4524.76,10.83050955,23.42941519,16.51908743,16.36231641,61939
2015,4,25,0,16.96368765,34.82070569,4524.76,9.996877752,24.06491589,16.99043461,16.95940635,55101
2015,4,26,0,18.46045184,37.44400426,4524.76,10.72925878,25.9197198,18.20650996,18.1371799,52441
2015,4,27,0,19.39242618,39.45911914,4524.76,13.07983571,26.22225301,19.40934301,19.38826421,61897
2015,4,28,2.301253475,19.24351404,51.1080164,4524.76,13.03620727,25.45630459,19.07834215,19.06875112,62730
2015,4,29,15.06897881,16.62988507,83.03589867,4524.76,15.05564789,18.61416854,16.70636046,16.61396517,62500
2015,4,30,0.018577422,19.70617592,67.36907074,4524.76,14.47601162,25.70443149,19.52297853,19.48083655,62204
2015,5,1,0,20.75948136,65.50098089,4524.76,15.14598212,27.05955018,20.66902283,20.65837766,54959
2015,5,2,0.454669779,20.94797226,65.32807632,4524.76,15.75833001,26.30615073,20.81807814,20.80869751,53086
2015,5,3,12.3420206,18.26537431,90.25079791,4524.76,16.82528197,20.40772551,18.39451387,18.41166344,51611
2015,5,4,0,17.22096638,54.76665372,4524.76,12.51942219,22.12280479,17.59226068,17.4889387,57053
2015,5,5,0,15.12882467,39.00829243,4524.76,8.667605371,21.64501935,15.10994689,14.9004489,55179
2015,5,6,0,16.07916689,42.0276858,4524.76,10.1888518,22.29648896,16.00675642,15.88711361,61056
2015,5,7,0,17.64605539,40.58433384,4524.76,11.17872686,24.65809539,17.61384542,17.59179558,61489
2015,5,8,0,17.9487371,52.83559346,4524.76,12.05684439,23.41970502,17.73605505,17.68715377,62005
2015,5,9,0.163000813,18.43279889,56.48421983,4524.76,14.15729013,24.34213315,18.5927286,18.52380348,55800
2015,5,10,0,18.47034917,53.80424265,4524.76,13.11645514,24.93462213,18.47290665,18.40600667,52096
2015,5,11,21.84725233,17.9786008,65.80409144,4524.76,13.86727049,23.20900794,17.78738691,17.68809618,62407
2015,5,12,14.63655411,15.26740594,73.78106875,4524.76,11.88943417,19.3231376,15.50992172,14.69090669,61499
2015,5,13,0,19.28628824,54.89837765,4524.76,13.17087026,24.15774424,18.89746412,18.62800501,62025
2015,5,14,0,21.09841702,61.03613131,4524.76,15.60662694,26.83339108,20.9880856,20.91510246,63827
2015,5,15,0.17288752,19.71633328,77.76640688,4524.76,16.60229509,24.10469132,19.93546192,19.90408488,64069
2015,5,16,0.054815997,18.46468468,54.77362797,4524.76,12.97867057,24.95607909,18.60885047,18.60832339,56217
2015,5,17,0,19.23380346,44.08595452,4524.76,12.17571656,25.98548692,19.00187178,18.99205948,52474
2015,5,18,6.098490882,17.34397996,58.69287711,4524.76,13.99359163,21.45116849,17.48117801,17.45446918,62864
2015,5,19,0.428913547,17.35942463,79.23389524,4524.76,13.76072074,21.86727101,17.29515431,17.02375573,63092
2015,5,20,0.007411536,17.33276889,57.96057155,4524.76,12.37419311,22.81502361,17.41711971,17.28738497,62147
2015,5,21,0,19.34449355,50.16025375,4524.76,12.41736779,26.37606331,19.10357096,19.05169661,63145
2015,5,22,0,21.11984072,43.38175141,4524.76,15.31184731,27.69184139,21.04033902,21.03290301,63627
2015,5,23,0,21.08841816,42.83239324,4524.76,15.45622874,27.42305285,21.10594786,21.08029215,56701
2015,5,24,0,21.31539085,39.85843072,4524.76,14.48866648,28.29904262,21.28816495,21.26391627,51931
2015,5,25,0,21.27958259,47.80932194,4524.76,14.6667187,28.6101861,21.36271126,21.35245654,56379
2015,5,26,0,22.7602792,47.33023031,4524.76,14.99716736,31.44169206,22.58965892,22.6708044,65143
2015,5,27,0,23.35183252,40.58515259,4524.76,15.44568857,30.89086488,23.2832992,23.31925844,66092
2015,5,28,0,23.71424535,39.26898313,4524.76,17.57895365,30.97055732,23.79795422,23.78678946,66923
2015,5,29,0,23.85311577,43.10545242,4524.76,17.64359795,30.1033118,23.66570367,23.65788428,67107
2015,5,30,1.708759467,19.85035959,70.32738577,4524.76,17.28616931,23.22126383,20.2784858,20.27230017,58526
2015,5,31,0,21.84696386,61.23939911,4524.76,15.86106909,29.20065991,21.68657739,21.69782484,53681
2015,6,1,0,22.62731504,51.86641739,4524.76,16.33792482,29.08896706,22.51929111,22.53899938,65718
2015,6,2,0.017106236,22.72594376,54.39995024,4524.76,18.89594834,28.03688979,22.74486465,22.72528554,66172
2015,6,3,0,22.79167965,43.0766371,4524.76,17.76610209,28.84724143,22.80656163,22.81322586,65327
2015,6,4,0,23.46563291,34.92371041,4524.76,16.07920165,30.66375407,23.2868249,23.29498347,66264
2015,6,5,2.258857592,18.30448097,59.41638387,4524.76,15.58478487,22.27871038,18.85669355,18.83874316,63284
2015,6,6,0,21.10558413,58.67274252,4524.76,14.75585622,27.70603559,20.79478152,20.77428522,56114
2015,6,7,0,22.71916972,54.27669987,4524.76,17.53108237,29.77314823,22.66481042,22.6708359,53713
2015,6,8,0.616889799,21.73455597,63.25236183,4524.76,17.99122704,26.23294198,21.74728412,21.74754122,65474
2015,6,9,0,22.55864376,67.99903456,4524.76,18.37901482,28.16627051,22.5093417,22.50892374,66364
2015,6,10,0,25.18728002,58.18214348,4524.76,18.16974964,33.31809021,25.0485192,24.97927932,68573
2015,6,11,3.794919731,23.49539636,64.9789435,4524.76,20.35247212,27.35254028,23.5596504,23.56231494,67071
2015,6,12,0.249463885,23.7875875,66.43382323,4524.76,19.4312389,30.03106256,23.90101354,23.91556475,67843
2015,6,13,0.377434315,23.91972271,64.03016324,4524.76,19.48893012,29.57991199,23.80604527,23.80620167,60698
2015,6,14,9.732356995,22.63270548,72.09123919,4524.76,18.17535482,27.45338735,22.6615143,22.68988885,55037
2015,6,15,0.171062358,23.84477141,71.51421311,4524.76,20.16895818,29.18378652,23.79999517,23.81420488,69112
2015,6,16,0.10583665,23.98363515,70.71379191,4524.76,20.24153103,29.2010593,24.03986923,24.04194736,69508
2015,6,17,4.646159121,22.60277877,73.21868391,4524.76,19.86543322,27.87903291,22.75402462,22.75546432,68766
2015,6,18,1.245779575,23.95842425,64.79395877,4524.76,19.58912768,29.33530076,23.79333071,23.79092564,68456
2015,6,19,0.147148024,23.68956612,62.10807514,4524.76,19.76098425,29.09174541,23.7793645,23.77402861,68273
2015,6,20,23.89385114,19.74712848,85.84208225,4524.76,17.55186865,22.64016401,20.043454,20.05462874,59363
2015,6,21,0.150665378,22.09925448,74.01289216,4524.76,17.05285078,27.90923288,21.85061674,21.87136666,54945
2015,6,22,0,23.41711492,68.08119258,4524.76,19.13468998,28.61230537,23.30424635,23.32668904,67716
2015,6,23,0.01692558,24.22849722,66.36349841,4524.76,19.32946987,29.95486787,24.14282675,24.16049984,69046
2015,6,24,1.946400325,24.21354377,67.43312682,4524.76,20.80614293,28.86651878,24.27685342,24.28811123,69882
2015,6,25,9.381347753,23.12246951,72.77502733,4524.76,20.08373266,27.24777894,23.28481211,23.26680763,68538
2015,6,26,23.3790609,21.34565812,84.56621768,4524.76,18.97094061,24.60294592,21.31171311,21.34183691,66006
2015,6,27,0.455212661,23.19410883,68.59070864,4524.76,18.87598357,27.8366106,23.21596418,23.17672775,59267
2015,6,28,0,23.53788106,68.54829272,4524.76,19.4132289,28.79818243,23.53432985,23.52582382,55007
2015,6,29,0,24.7359635,66.41986333,4524.76,19.68551576,30.0955831,24.56043541,24.56059163,69381
2015,6,30,7.961600302,22.62084147,76.79262945,4524.76,20.32265843,26.87671387,22.84828799,22.85609937,68545
2015,7,1,0.426365149,23.30824496,72.16566886,4514.75,19.85555362,28.15141793,23.26675243,23.27772577,67370
2015,7,2,0,23.38220561,65.43384975,4514.75,19.19631591,28.92678232,23.41976566,23.43887736,68058
2015,7,3,0.097855226,23.42056319,63.94014198,4514.75,19.5133473,28.44016738,23.50049243,23.50256686,67572
2015,7,4,0.00301093,22.91008237,61.42253349,4514.75,17.98131355,27.9914511,22.87814067,22.8810409,58508
2015,7,5,0.359252683,23.28714736,63.50525672,4514.75,19.38387545,28.43012738,23.32974982,23.3190523,54730
2015,7,6,0.009290407,23.73527967,64.38133088,4514.75,19.50631583,29.19032532,23.72556238,23.7052838,68718
2015,7,7,10.25826476,22.19979052,70.94589627,4514.75,19.43306748,25.26271898,22.26237739,22.2419676,67267
2015,7,8,12.43434752,21.97626306,82.93824856,4514.75,19.38341883,24.72181423,21.9330258,21.95078923,67481
2015,7,9,17.60938576,24.24918335,76.47333938,4514.75,20.97643526,28.23850739,24.10981578,24.1310545,69524
2015,7,10,0,26.91816761,69.88955746,4514.75,22.27315644,31.76411393,28.03132577,26.6590813,71612
2015,7,11,1.923519691,27.66330469,71.77234923,4514.75,23.66891618,32.91761089,29.59843783,27.67431749,65687
2015,7,12,25.31297231,24.71176829,90.12627525,4514.75,23.55789848,26.9869959,24.8006551,24.8025271,57062
2015,7,13,5.143460678,23.66534007,85.55646676,4514.75,22.01416659,25.97070068,23.80753426,23.80121305,67906
2015,7,14,0,25.84391796,74.62814875,4514.75,22.04334506,30.66885874,25.9893946,25.76714361,72249
2015,7,15,0.995458667,26.53859732,69.51167364,4514.75,22.12743599,32.37359264,27.45648121,26.65869787,73691
2015,7,16,0.004516395,23.73499249,60.17782791,4514.75,20.27102256,27.7974643,23.98069738,23.98453909,69032
2015,7,17,0.090901703,22.69045146,57.61429688,4514.75,18.50663261,26.78270435,22.6004252,22.60640421,67045
2015,7,18,0.285747518,23.8750487,67.0037529,4514.75,21.22708969,27.52271255,23.76230495,23.74548009,60151
2015,7,19,2.158002138,24.67173139,74.77249733,4514.75,21.23048924,29.25991606,24.68853801,24.52506636,57172
2015,7,20,2.032786651,25.93097757,76.5823987,4514.75,23.32033312,29.27836028,27.35157331,25.86237975,72128
2015,7,21,7.701780614,25.70680933,84.97633885,4514.75,23.26999171,29.27549098,26.97163435,25.76211596,73302
2015,7,22,3.960757209,26.67814354,82.31039362,4514.75,23.93814273,30.68617295,28.9242032,26.68602611,74740
2015,7,23,19.51027559,26.42308835,84.59308641,4514.75,24.52728944,30.36388955,27.96377264,26.48023271,75266
2015,7,24,16.17519266,25.4505807,92.41846919,4514.75,23.78663485,26.5805307,25.83211889,25.47066622,71742
2015,7,25,33.09877747,26.28120302,84.96013544,4514.75,24.7309965,28.66583711,27.39645448,26.3057059,64202
2015,7,26,16.77079835,27.2878119,77.18775532,4514.75,23.48716677,31.66798779,28.85995834,27.2125145,60454
2015,7,27,1.796269726,26.93960136,81.19573709,4514.75,24.76678592,30.39196695,28.08306026,26.92015428,73976
2015,7,28,0.467183317,27.94891999,76.6871992,4514.75,24.97019942,31.85986333,30.88200158,27.88012711,76179
2015,7,29,6.148528695,27.46883866,82.25758504,4514.75,24.9921001,30.60742098,30.00844465,27.44042858,74624
2015,7,30,0,29.07122003,76.70351859,4514.75,25.7921176,33.59895893,33.94889383,29.00821031,76696
2015,7,31,0,28.69058749,73.98631649,4514.75,25.75876978,33.28225501,32.75779422,28.68897802,74429
2015,8,1,0.138085154,28.47367163,73.67160951,4514.75,25.49984745,32.63511749,31.89078599,28.43305956,62162
2015,8,2,8.915926321,27.34149094,79.76773591,4514.75,24.40042567,31.1388504,30.53427395,27.39891508,60346
2015,8,3,0,28.43128834,70.77328362,4514.75,25.37564739,32.51295825,31.50217464,28.40243265,65735
2015,8,4,0,28.20357004,70.07757862,4514.75,24.90323529,32.50454936,30.87754496,28.1961239,67177
2015,8,5,0.04137208,28.78984079,68.98311446,4514.75,25.36645964,33.52414129,31.76713759,28.65939631,69924
2015,8,6,0,29.44163245,66.30654879,4514.75,24.80321987,34.45760972,32.83490171,29.41558773,75159
2015,8,7,12.57535123,29.3528139,70.09675946,4514.75,25.70205192,34.91852302,33.37470382,29.29895805,76916
2015,8,8,7.409815096,27.3489466,77.9212686,4514.75,24.7581133,33.56316527,31.10073096,27.66883948,69683
2015,8,9,0,27.48859147,74.50954546,4514.75,23.85991103,31.88033856,30.20082838,27.41595804,62661
2015,8,10,0,27.35381547,70.34465304,4514.75,24.28565612,31.9762934,29.30045158,27.45990742,76504
2015,8,11,3.403980788,26.3774929,72.98252031,4514.75,22.76555696,30.16323451,27.9542164,26.58148218,76028
2015,8,12,5.945439461,25.18663493,76.1094017,4514.75,21.38952319,29.21411006,25.75983285,25.02938424,73511
2015,8,13,6.94995934,25.84966964,73.37516904,4514.75,22.86728302,30.66701474,26.57934854,25.96915294,74160
2015,8,14,0.076101684,26.43355133,71.93335139,4514.75,22.41941937,31.6607663,27.12147608,26.34414804,69377
2015,8,15,0.04137208,27.12725794,72.20441036,4514.75,22.79636832,31.62749374,29.08149543,27.03516804,64512
2015,8,16,13.6687234,26.01075736,76.66607809,4514.75,21.95590877,30.57528592,26.35922297,26.18525153,59581
2015,8,17,0.486786153,26.0621179,70.37118544,4514.75,20.79577243,31.54778794,25.86045773,25.79118152,74469
2015,8,18,0.007460949,26.8142157,65.59008013,4514.75,23.2783663,30.85769932,27.44115838,26.75853651,75600
2015,8,19,0,26.32715588,70.66564978,4514.75,23.52952114,29.63132814,27.18520039,26.30397498,75218
2015,8,20,2.379416315,24.88132307,79.50170051,4514.75,23.32677037,27.59688697,25.11764781,25.12564528,74079
2015,8,21,22.00600196,24.39599961,82.24527446,4514.75,21.88036062,28.54498915,24.38438918,24.40461501,72231
2015,8,22,0.129738145,25.39760446,74.75302868,4514.75,22.69262105,29.30253696,25.41425072,25.42796176,64772
2015,8,23,0,26.07076684,71.7755915,4514.75,21.93381744,30.71922704,25.96270615,25.97461734,59361
2015,8,24,1.491398672,25.81316499,69.67803888,4514.75,23.43704873,28.88667123,25.85503681,25.851062,73542
2015,8,25,23.16031595,21.73737609,83.28839516,4514.75,19.8194174,24.67301464,22.08467379,22.09217033,68423
2015,8,26,0.186523734,22.46167795,72.30556606,4514.75,19.30293252,26.489807,22.389864,22.39277497,67939
2015,8,27,0.793138247,24.3416316,71.13465672,4514.75,20.74943233,29.22705507,24.33958847,24.33228727,69840
2015,8,28,0.204633175,23.73196242,74.48931381,4514.75,20.02998719,28.65821195,23.80214144,23.80417836,70617
2015,8,29,0,24.23255986,71.93887482,4514.75,19.79666655,29.58050835,24.12535389,24.12182768,62100
2015,8,30,0.172040734,24.62166227,71.40335606,4514.75,20.01411964,30.06797679,24.62087296,24.63029597,57913
2015,8,31,0.084874979,25.31581913,70.08499392,4514.75,21.04415118,30.21787085,25.27857958,25.28138956,72639
2015,9,1,4.987211422,24.92037252,69.2436743,4514.75,21.85085568,29.18263773,24.9437423,24.96592722,72991
2015,9,2,5.823046608,23.78291169,77.40550483,4514.75,21.41956317,27.96998333,23.92286236,23.90070712,72236
2015,9,3,8.893205144,23.92549763,78.10964838,4514.75,20.22712159,28.42335577,23.82018378,23.84069956,71937
2015,9,4,0,24.55254946,71.5279729,4514.75,20.50613681,30.04631834,24.48567247,24.47077012,72121
2015,9,5,5.427007281,22.33244568,81.59344399,4514.75,19.75586577,25.42413049,22.50550217,22.51106487,62551
2015,9,6,3.269720575,21.62378308,73.14598724,4514.75,19.23158973,25.21261126,21.67339245,21.67807117,55172
2015,9,7,0.032038956,21.99492581,61.05695242,4514.75,17.11330663,27.62208704,22.00050463,22.01421974,68207
2015,9,8,0,21.80546887,54.51118557,4514.75,16.14767325,27.49776309,21.79626481,21.77573719,67206
2015,9,9,0,22.00958065,50.49377517,4514.75,15.57503879,28.85139996,21.90324419,21.92534839,67573
2015,9,10,0,22.06095594,60.23054243,4514.75,16.64875066,28.16722787,21.96041179,21.96357827,67993
2015,9,11,2.057787726,21.81009494,75.04979126,4514.75,17.31429455,26.41640369,21.84608003,21.86618478,67735
2015,9,12,3.652936773,19.4889279,74.44651951,4514.75,16.30978692,23.03372328,19.65945674,19.66547919,59147
2015,9,13,0.044818425,20.00632877,60.73144349,4514.75,15.01465629,25.80690712,19.92341132,19.91750075,53986
2015,9,14,0,21.12490311,61.81803093,4514.75,15.46062439,27.06542457,21.05272905,21.06539049,66672
2015,9,15,0,21.31995828,56.81635229,4514.75,16.17300396,26.7840363,21.3161805,21.34446046,66393
2015,9,16,3.14458487,20.5339435,58.70096305,4514.75,15.33270279,25.46300343,20.47160271,20.46491976,66232
2015,9,17,12.76282989,20.36622088,64.95567349,4514.75,15.99822455,25.09938146,20.41882678,20.41779062,66608
2015,9,18,0,21.35194421,62.35161921,4514.75,16.31140161,27.53606962,21.24694871,21.26805042,66562
2015,9,19,0,21.52912136,66.23790236,4514.75,16.82823607,27.63358322,21.52343463,21.52936755,59505
2015,9,20,0,21.59999947,70.90621192,4514.75,17.09997149,27.34056189,21.58928789,21.56589834,55707
2015,9,21,0,22.25049111,68.0369276,4514.75,16.91038757,28.56992209,22.18991586,22.18151645,67755
2015,9,22,0,22.8278043,60.68521035,4514.75,17.37326223,29.39514682,22.75552244,22.74474428,68297
2015,9,23,7.817781813,20.68037622,70.48742479,4514.75,18.04754284,24.01610891,20.69143697,20.69851298,66815
2015,9,24,1.529857996,22.02474446,71.73740278,4514.75,17.7987793,27.35773657,21.91899588,21.92138641,67067
2015,9,25,0,22.39188246,66.80377291,4514.75,18.46811127,27.73642723,22.38965528,22.38266726,62960
2015,9,26,0,21.87707392,68.46342472,4514.75,17.57104932,27.14811631,21.93290671,21.94052898,49043
2015,9,27,0,21.5853549,57.61992686,4514.75,15.44058038,28.53100185,21.55880182,21.57259595,44389
2015,9,28,0,21.79623888,52.13983372,4514.75,15.41931134,28.70668417,21.68696907,21.68268755,47846
2015,9,29,0,22.06975432,49.40192168,4514.75,16.7083262,27.95961598,21.98127773,21.95207874,52106
2015,9,30,0.106821337,20.70141757,55.12298794,4514.75,18.60939302,24.42527794,20.75600387,20.76294824,61103
2015,10,1,40.46178501,18.06551499,83.8511867,4755.49,13.63857726,21.94681471,18.46884583,18.30213069,65322
2015,10,2,0,16.66392405,50.44324081,4755.49,10.07133536,22.23377249,16.38467687,16.18198105,62303
2015,10,3,0,19.14533885,59.62417408,4755.49,13.42243754,24.98450468,19.24895983,19.20177792,55982
2015,10,4,0,17.46422682,49.40596091,4755.49,12.51792836,23.41750592,17.42907605,17.42425247,53269
2015,10,5,0,18.22305733,55.46724993,4755.49,12.62677203,25.03696659,18.16647372,18.15908845,63691
2015,10,6,0,18.56879447,61.00382545,4755.49,12.28275723,25.70830957,18.43911273,18.45007449,64572
2015,10,7,0,19.10231366,66.74932784,4755.49,13.49779584,25.41942519,18.95277267,18.96504167,64311
2015,10,8,0.086941673,19.25157332,65.70027897,4755.49,14.95212074,25.49610535,19.32496992,19.30527788,63497
2015,10,9,0.111691824,17.07334036,51.4967192,4755.49,13.13832323,21.72687961,17.38786037,17.27978272,58063
2015,10,10,4.422791744,14.4413947,67.95469519,4755.49,10.17005164,20.17879895,14.47927732,14.22153648,54244
2015,10,11,3.178899453,12.70807177,70.91747619,4755.49,9.59565346,16.64334848,12.75482481,12.3081521,52812
2015,10,12,0.226680391,13.76026638,61.76768965,4755.49,10.24913865,18.76799694,13.83312615,13.55900561,63312
2015,10,13,0,15.49349298,61.61653329,4755.49,8.783244713,21.92516937,15.25016661,15.19089428,63812
2015,10,14,0,17.11039438,65.5109921,4755.49,11.3216041,24.21426772,17.16826047,17.11229503,63625
2015,10,15,0,17.50506414,67.88043821,4755.49,12.20236224,24.70411162,17.43395107,17.39752579,64576
2015,10,16,0,17.48382805,73.30293425,4755.49,12.87767979,23.88085517,17.50312745,17.52516776,63790
2015,10,17,0,18.07575755,69.48334327,4755.49,12.62981661,25.42401315,18.08729206,18.07517343,56043
2015,10,18,0.008434104,17.84229812,67.33707362,4755.49,11.9907598,24.86116668,17.80332694,17.79410173,53494
2015,10,19,0.016868208,18.1140763,68.66053961,4755.49,13.15122944,24.19321724,18.03334988,18.02099473,64033
2015,10,20,0,18.48422649,71.45130046,4755.49,14.27006928,24.85781138,18.45426565,18.44562371,65040
2015,10,21,0.075906935,18.25782361,75.0506811,4755.49,13.69129753,23.92451141,18.19296181,18.17226173,64102
2015,10,22,0.118077455,17.75919128,71.64392399,4755.49,14.23342681,22.71921781,17.85514081,17.82538195,64211
2015,10,23,0,17.63611371,73.05289017,4755.49,14.64841168,22.21207464,17.59405691,17.5679021,63199
2015,10,24,4.294248015,17.23887608,72.08758531,4755.49,13.2657848,22.39063299,17.40160479,17.39938515,55946
2015,10,25,0,16.24818332,56.01749337,4755.49,12.02066437,21.89514208,16.29953135,16.15075112,52758
2015,10,26,0.772221621,15.55880893,61.54533113,4755.49,11.61485289,20.13553026,15.41875933,15.27946374,63891
2015,10,27,20.35096105,13.66242661,70.94458582,4755.49,9.734031714,17.50848812,14.10166765,13.60446217,64385
2015,10,28,0,11.72028135,51.5850056,4755.49,7.077704078,17.18910277,11.79075168,11.40445021,63356
2015,10,29,0.290889493,10.8964909,52.59441531,4755.49,6.472462523,16.32943422,10.92685194,10.53371887,64520
2015,10,30,0,8.039272595,45.43477859,4755.49,4.357495443,12.58170636,8.331188037,7.253843099,64239
2015,10,31,0,7.090748416,45.01414938,4755.49,2.319075179,13.41150517,7.110584479,6.295442194,56721
2015,11,1,0.202008408,7.499535487,57.50462119,4755.49,2.620650387,11.72731762,7.287884249,6.931063917,54224
2015,11,2,0.065840552,10.97078198,61.77659836,4755.49,5.951379708,16.24744208,10.85494538,10.59553831,64439
2015,11,3,0,12.19664061,65.81379606,4755.49,7.20755235,19.13451571,12.21709958,12.13846381,64524
2015,11,4,0,12.54227347,66.0947613,4755.49,6.230865195,20.37551977,12.36986455,12.25051398,64007
2015,11,5,0,14.11445492,64.3800424,4755.49,9.106054229,20.60125708,14.01485761,13.99446793,63626
2015,11,6,3.099160793,14.33321221,68.41469972,4755.49,9.968246463,20.15539255,14.28708727,13.80218679,63785
2015,11,7,29.38644824,12.85876272,92.68696145,4755.49,11.41341081,14.23386902,12.68532911,11.63085284,58830
2015,11,8,15.55874845,13.14172295,94.82712855,4755.49,12.0846789,14.50641743,13.29122429,12.45568117,54098
2015,11,9,2.654680609,12.63209728,86.82103197,4755.49,11.04740518,15.08892015,12.70136643,12.45178357,65021
2015,11,10,0.009879022,11.41829104,76.70994762,4755.49,8.684636221,15.01452618,11.58213969,11.20760874,65234
2015,11,11,0.283439357,12.56136263,75.42426225,4755.49,8.054359191,18.05965183,12.41816254,12.24304708,64221
2015,11,12,0.124984566,14.68492655,68.90948082,4755.49,10.63373166,19.78475397,14.48285678,14.15453444,64451
2015,11,13,22.6039439,12.47467559,84.71008804,4755.49,11.25323646,14.25156675,12.5554668,11.69664242,66214
2015,11,14,2.847423341,13.96616652,94.7170098,4755.49,12.17041968,15.71769553,13.84238356,13.74805588,57776
2015,11,15,0,14.21605049,81.89072341,4755.49,11.28147104,18.28375394,14.38386039,14.32957235,54480
2015,11,16,8.823213739,13.21076731,86.94003798,4755.49,10.68539849,15.78451938,13.00992699,12.74965763,65914
2015,11,17,0.225991091,14.60718917,84.21354383,4755.49,12.57670124,17.8778558,14.64935171,14.51084956,65056
2015,11,18,5.635271796,11.63033664,80.34590294,4755.49,9.600924606,13.74272893,11.9221068,10.69588951,66812
2015,11,19,0.362591062,10.47963758,77.70030356,4755.49,8.685479489,12.40082099,10.42120283,9.71731246,66358
2015,11,20,0.096410445,11.54179257,76.80374088,4755.49,8.851148346,16.01205208,11.58807951,11.48185796,65527
2015,11,21,0,10.48236646,70.82325492,4755.49,7.050289082,14.95312294,10.41751386,10.18105071,58603
2015,11,22,2.225053045,11.94135589,72.25776815,4755.49,7.806561754,16.76380797,11.72750223,11.3435355,54692
2015,11,23,5.015313404,11.02279327,84.89579118,4755.49,9.398597119,13.39561325,11.16506045,10.42768694,66940
2015,11,24,0.775288801,8.208530191,71.78354679,4755.49,5.529237071,11.50960085,8.353992568,7.055712204,67791
2015,11,25,7.367104975,5.106178438,86.26459058,4755.49,3.461246898,7.248367699,5.401882933,3.985739849,70103
2015,11,26,2.281492785,0.182403334,67.22095552,4755.49,-1.990013809,3.809929431,0.683497001,-2.540051462,73301
2015,11,27,0.31924156,0.233560884,64.41688548,4755.49,-3.257974877,4.035250087,0.018288295,-2.095351498,73965
2015,11,28,0.045504818,2.946072374,69.16673854,4755.49,-0.084120979,6.681963339,2.731671034,1.522560125,63822
2015,11,29,1.360438045,5.145577211,77.01923098,4755.49,2.425428666,8.5837905,4.895522087,3.643336783,58656
2015,11,30,0.077401066,6.773575981,70.28082131,4755.49,3.196352228,11.2413199,6.979186176,6.327728393,70678
2015,12,1,0,5.813343345,66.90987194,4755.49,0.401344791,12.41172852,5.613567997,4.998369868,72117
2015,12,2,7.986349291,7.669886379,77.73749998,4755.49,4.336872975,10.99093136,7.679891012,6.632121629,71955
2015,12,3,4.151714333,2.217484719,66.12145355,4755.49,-0.82976822,6.021801769,2.778704298,-0.357157916,73871
2015,12,4,0.402192094,2.137989896,66.42766488,4755.49,-1.361975214,5.418394022,1.753167571,-0.55588382,74655
2015,12,5,0,5.177424717,57.49997153,4755.49,2.31589434,8.465111351,5.182937831,3.607418281,62921
2015,12,6,0,3.372199938,52.9891713,4755.49,0.280263498,8.271745107,3.613774035,3.062106604,59924
2015,12,7,0,4.035658242,62.39965149,4755.49,-1.40668213,9.700742961,3.694062218,3.169498803,73760
