year,month,day,rainfall_all,avgtemp_all,humidity_all,GDP,mintemp_all,maxtemp_all,max_power,heat_all
2014,10,10,0.00866991,19.27735413,65.09074106,4600.22,12.9383061,26.42337138,62372,19.18981753
2014,10,11,0,19.52960262,59.20096606,4600.22,14.92835313,25.40715562,54877,19.53025797
2014,10,12,0.794823343,19.6500003,62.68141075,4600.22,14.57602289,24.69116831,52890,19.45780989
2014,10,13,10.0631574,17.18415839,67.13403715,4600.22,12.41538418,20.7695457,62685,17.73345047
2014,10,14,0,14.23096666,57.46982068,4600.22,9.728687526,20.29961706,63399,14.25780221
2014,10,15,0,14.46331639,63.41837118,4600.22,8.996546926,20.81380135,62626,14.3009447
2014,10,16,1.307461925,14.1208496,56.09371863,4600.22,9.967382587,19.56738552,63575,14.35677011
2014,10,17,0,13.85504537,48.55717147,4600.22,7.141631327,21.38202676,62550,13.7969938
2014,10,18,0,15.22784168,59.11239111,4600.22,8.912472533,22.72194206,55517,15.08249999
2014,10,19,0.00360776,16.89226859,62.27098453,4600.22,10.19338553,23.20813584,53074,16.49734627
2014,10,20,24.39729009,16.81146901,93.36008511,4600.22,14.77411081,18.84656206,64184,16.75345056
2014,10,21,33.50459069,15.80480637,94.30823897,4600.22,13.11675886,18.45251723,64634,16.17390762
2014,10,22,10.51943477,13.73789479,78.83746352,4600.22,11.16479631,17.59005927,63487,13.93636081
2014,10,23,0,13.91735909,70.14230843,4600.22,9.243546361,20.26605536,64120,13.82024199
2014,10,24,0,15.19236244,75.5027703,4600.22,10.07153018,21.52882082,63436,15.0195077
2014,10,25,0,16.1095008,75.85042768,4600.22,11.63423479,23.17625743,56092,16.12642973
2014,10,26,0.214857666,16.53535119,75.88086552,4600.22,11.30595571,22.02190586,53111,16.45994461
2014,10,27,0.003467964,12.93704696,49.56123583,4600.22,8.568968763,18.56114887,64128,13.38219768
2014,10,28,0,11.62839117,53.87609712,4600.22,5.210544056,19.83562844,64811,11.57692509
2014,10,29,0,12.84824795,57.61700936,4600.22,6.584716859,20.77147015,63902,12.69591021
2014,10,30,0,14.27103811,60.40838024,4600.22,8.408268388,20.18119024,64653,13.99712834
2014,10,31,17.11210907,14.24724453,77.43823744,4600.22,12.55944157,16.35198973,64278,14.2240962
2014,11,1,1.147831673,16.26112356,81.04404934,4600.22,14.17788204,19.96911892,56233,16.31071753
2014,11,2,2.061666215,12.61892046,64.42601288,4600.22,8.741529067,15.88468771,53691,13.07759715
2014,11,3,0,9.600867616,40.8309849,4600.22,4.880815822,14.73470801,63871,9.66939587
2014,11,4,0,11.01591221,60.18632846,4600.22,5.189897608,18.21582902,64057,10.93040713
2014,11,5,0,12.168183,66.12170353,4600.22,6.128067771,18.99681197,63214,11.87704776
2014,11,6,0.18847133,13.74222463,65.11407999,4600.22,9.69698458,18.96449418,64014,13.76832177
2014,11,7,0.847400334,11.54815341,63.48237524,4600.22,7.014912362,17.51187403,63578,11.62258996
2014,11,8,0.17642548,11.79507344,71.59774637,4600.22,8.666293838,15.96916051,57532,11.77186295
2014,11,9,0.08821274,11.56836804,56.13394529,4600.22,7.445238844,16.88144774,54438,11.80089752
2014,11,10,0,10.28751008,54.20672983,4600.22,4.589369301,17.5549315,64539,10.31303993
2014,11,11,0.75388532,10.37835842,63.55045238,4600.22,5.069777325,16.37266475,64580,10.18573779
2014,11,12,2.570177846,8.322527944,58.00119914,4600.22,2.729492603,12.50928151,65941,8.960784073
2014,11,13,0,2.430599842,41.98581946,4600.22,-0.689036619,6.556205017,69007,2.487094797
2014,11,14,0.073444219,5.573427437,53.05863734,4600.22,0.262585411,11.28723997,68655,5.411406401
2014,11,15,0,6.231540949,49.32262323,4600.22,1.369204904,11.5617333,60196,6.116437745
2014,11,16,0.37694266,8.36015888,41.75210346,4600.22,4.653835005,13.91039973,56052,8.263877262
2014,11,17,0.74014341,7.752605819,64.43833561,4600.22,4.767715941,11.70199919,67858,7.887552642
2014,11,18,0,6.455419422,53.33150215,4600.22,2.679884703,11.96204189,68121,6.513628683
2014,11,19,0,6.359993575,51.76009691,4600.22,0.367127729,13.50179303,69334,6.338015332
2014,11,20,0,8.165205929,54.1284186,4600.22,2.611791751,15.28814172,67975,8.046066408
2014,11,21,0,10.37925196,61.3316665,4600.22,4.710420217,16.76959681,67839,10.09451619
2014,11,22,1.787592643,10.95799462,77.60273863,4600.22,6.642399089,15.36577461,59676,11.05355859
2014,11,23,0.036316799,10.30486876,77.6371554,4600.22,6.630726507,14.20445943,56032,10.12494103
2014,11,24,17.93052833,10.48703397,77.3890367,4600.22,9.076960488,12.97363244,68325,10.54115166
2014,11,25,1.205846274,10.72234722,69.76291826,4600.22,7.897298264,14.48791325,67793,10.67115934
2014,11,26,0.029665182,10.97912781,63.89686618,4600.22,8.173066934,16.08598348,67069,11.04820788
2014,11,27,0,10.49299581,73.32602492,4600.22,6.242012841,16.15267945,67129,10.4706983
2014,11,28,8.48754882,10.19018227,87.03500616,4600.22,7.045405374,12.45779808,68433,10.1210663
2014,11,29,0.018223663,10.62399216,76.99618559,4600.22,7.551807029,15.24132644,58884,10.64184835
2014,11,30,7.461362451,10.33727216,89.52942013,4600.22,8.165756927,12.16216768,55881,10.21754683
2014,12,1,1.580974828,2.050848977,63.5131459,4600.22,-3.918088054,9.93671466,72007,3.169477853
2014,12,2,0.250859538,-3.101417868,46.58624888,4600.22,-5.497968756,0.153025201,74227,-3.206896709
2014,12,3,1.606424492,-0.061805506,67.53530425,4600.22,-4.259660138,3.223266067,74641,-0.307932566
2014,12,4,0.81766031,-1.298304541,58.14347836,4600.22,-4.041546842,2.726788845,74965,-0.964113713
2014,12,5,0.25885222,-3.840188192,53.20845434,4600.22,-6.79382644,0.079510101,75608,-3.775542422
2014,12,6,0.035837077,-2.822973706,53.14934906,4600.22,-6.164424483,1.769176142,67124,-2.917131311
2014,12,7,0,-1.317053525,51.2738984,4600.22,-5.070106951,2.70265031,62896,-1.554314713
2014,12,8,1.241334432,0.136989251,59.57043765,4600.22,-2.877245538,4.69999786,75976,0.337109044
2014,12,9,0,-0.186686496,47.63322736,4600.22,-5.155290013,5.847495575,76994,-0.350101622
2014,12,10,0.901082118,3.690284777,60.83803591,4600.22,-0.488270812,7.052832592,75726,3.320372572
2014,12,11,0.328570706,1.784373386,63.3386173,4600.22,-2.337736338,5.771711281,74831,2.358672484
2014,12,12,0.644140407,-0.89661076,61.39677623,4600.22,-3.829518653,3.140376736,76682,-0.96416091
2014,12,13,0.23166269,-2.69345343,54.47705438,4600.22,-5.032233176,0.378409583,66955,-2.517141463
2014,12,14,0,-1.496914734,54.44054728,4600.22,-6.360013303,3.080679628,63231,-1.877458266
2014,12,15,5.044028795,2.149765553,69.29713446,4600.22,-1.219783438,5.366312881,77587,1.912418675
2014,12,16,4.592810623,-1.792742995,64.08888107,4600.22,-6.555310979,3.900511058,77950,-0.989089914
2014,12,17,0.179185384,-6.56102314,47.29397753,4600.22,-9.05682901,-3.0857111,80154,-6.524644398
2014,12,18,0,-5.181233716,38.76429611,4600.22,-9.612373432,0.639421415,78892,-5.348689268
2014,12,19,1.176310909,-1.38851534,53.41715395,4600.22,-6.781647854,2.784848259,79619,-1.953654591
2014,12,20,2.133433579,0.741862581,64.41225718,4600.22,-3.654958193,4.622451467,67176,1.128177893
2014,12,21,0.520251012,-3.589131825,54.73170612,4600.22,-6.195122729,1.21874317,64686,-3.369022528
2014,12,22,0.269506097,-2.373734013,65.84305239,4600.22,-7.356431228,2.633939713,79156,-2.651902107
2014,12,23,0,0.44762274,64.28759268,4600.22,-4.187757479,4.83897361,77981,0.12069121
2014,12,24,0.214554569,3.498258188,65.58565578,4600.22,-0.741849589,8.704550621,74969,3.669158003
2014,12,25,0,-0.511132844,49.53047138,4600.22,-3.619769374,3.945852824,65667,-0.330547951
2014,12,26,0,-1.329363626,44.05564366,4600.22,-5.396267808,4.253120386,74911,-1.317858529
2014,12,27,0,0.232598741,51.37570093,4600.22,-4.631790796,7.156212669,65458,0.104860035
2014,12,28,0,0.700674101,61.08860084,4600.22,-3.070897085,4.245197499,61769,0.535719998
2014,12,29,0.025173647,3.67306741,69.0763491,4600.22,-0.095324344,8.053056414,74198,3.506309233
2014,12,30,0,3.948074196,60.44013805,4600.22,-0.003267226,9.358634464,72542,4.15736832
2014,12,31,0.660682339,0.177035057,55.87477972,4600.22,-4.129486272,3.991950373,71745,0.579171884
2015,1,1,0.363822128,-5.455576395,44.48475307,4371.17,-7.728293649,-2.229654753,61739,-5.345451122
2015,1,2,0.326585833,-4.012180638,51.23461057,4371.17,-7.095365064,0.190827721,69797,-4.107763041
2015,1,3,0,-1.521503896,52.21047495,4371.17,-7.841050612,4.440197469,64079,-2.081683546
2015,1,4,0,3.39782731,65.49870729,4371.17,-0.547686698,10.04727144,61203,3.387784816
2015,1,5,2.514645112,4.867707418,73.04758128,4371.17,-0.841053911,9.819965388,75118,4.383382312
2015,1,6,8.109342259,0.804545926,58.46107619,4371.17,-4.165155019,6.650798217,74547,1.717590032
2015,1,7,0,-3.109594264,34.55955376,4371.17,-6.391362902,1.630276174,77597,-3.109435543
2015,1,8,0,-2.608276941,46.21490479,4371.17,-7.192000052,2.620259912,77796,-2.728388386
2015,1,9,0.008003306,-0.232812757,59.56271158,4371.17,-4.478224135,4.648564765,77107,-0.370404521
2015,1,10,0,1.46564783,53.87607781,4371.17,-3.271862667,6.624593408,66147,1.370415603
2015,1,11,0.009921717,1.25673525,56.97362985,4371.17,-2.490136264,5.511335937,62260,1.472845607
2015,1,12,0,-0.864358525,42.75382155,4371.17,-5.378197214,5.365040546,76899,-0.8166674
2015,1,13,0,1.764929423,50.47456995,4371.17,-4.020377775,8.036449662,77150,1.344230198
2015,1,14,0.851364433,3.584454241,56.15753141,4371.17,1.19721144,6.450608709,76363,3.5123852
2015,1,15,0.645978106,4.049962585,59.22387728,4371.17,0.43735754,9.773050246,74662,4.21878798
2015,1,16,0.24084723,2.170551889,72.81689717,4371.17,-1.023470809,5.381833141,75615,2.280279767
2015,1,17,0,-1.22654191,45.39493743,4371.17,-4.356068521,2.897480277,66531,-0.924390225
2015,1,18,2.437049495,0.430327898,53.32028886,4371.17,-5.164098919,5.062060965,62801,-0.076847704
2015,1,19,0.111664855,2.263644634,64.40106677,4371.17,-1.309912097,5.760412961,74564,2.610957995
2015,1,20,0,1.247165135,58.39498843,4371.17,-4.244066235,6.807120027,76235,0.924233038
2015,1,21,2.726377455,3.641686213,68.27281794,4371.17,0.626109263,6.766623135,75544,3.569345436
2015,1,22,1.479926181,3.832091386,75.09380743,4371.17,1.831554434,6.915467026,73723,3.930298797
2015,1,23,0,2.421720067,68.70516465,4371.17,-0.857976695,6.809397098,73957,2.532698456
2015,1,24,0,3.911421988,64.22158259,4371.17,0.218347888,9.256551698,64081,3.836023464
2015,1,25,2.497449899,4.446572274,75.03587588,4371.17,0.982529887,7.636699794,60041,4.112346142
2015,1,26,2.393745227,5.831314181,87.18666681,4371.17,2.892068183,8.946188221,73232,6.091371265
2015,1,27,0.041685835,-0.140662768,58.23163076,4371.17,-4.081663833,3.840394772,74412,0.47723138
2015,1,28,0.016674334,-1.918098704,51.03921713,4371.17,-6.194016462,4.024652136,76557,-2.038928978
2015,1,29,0.80054029,0.721335579,68.13193611,4371.17,-2.636507734,4.22660425,76407,0.490048281
2015,1,30,0.05570382,-0.52047694,55.84842093,4371.17,-4.055567937,3.474893135,75223,-0.111137458
2015,1,31,0,-2.594745469,45.38340198,4371.17,-6.499481632,2.834284667,66124,-2.586094123
2015,2,1,0,-1.110153447,45.94531779,4371.17,-6.595673947,5.711740982,61909,-1.168504968
2015,2,2,0,0.848948726,50.56036219,4371.17,-4.002960777,7.662394439,76071,0.748560019
2015,2,3,0,2.068945571,57.19080473,4371.17,-2.671262796,8.269081571,76039,1.962813709
2015,2,4,0.171055155,1.712859951,65.93170966,4371.17,-1.80357619,6.658277172,75795,1.804023737
2015,2,5,0.070300374,1.275735885,58.70867221,4371.17,-2.08707106,5.939023563,75568,1.298602135
2015,2,6,0,1.915751017,54.98434332,4371.17,-2.660726067,7.93935812,75326,1.82394584
2015,2,7,0.006201706,2.662957615,61.02699206,4371.17,-1.238425202,7.199692149,66074,2.677360394
2015,2,8,0,-5.759986382,38.02056594,4371.17,-8.942643035,1.112299648,64160,-4.93822396
2015,2,9,0.078487488,-4.235606432,46.15253209,4371.17,-10.91367191,1.15713071,78790,-4.858679302
2015,2,10,0,3.063661784,57.73950807,4371.17,-1.342104829,7.930847901,75019,2.777738591
2015,2,11,0,4.386104073,60.90401706,4371.17,0.156388001,9.490516173,74650,4.406237686
2015,2,12,0,0.488389439,39.7049188,4371.17,-2.823331978,4.513685702,74263,0.88243172
2015,2,13,0,-0.314913214,39.08713266,4371.17,-5.034502424,5.436437869,75325,-0.456675527
2015,2,14,0.004651279,3.073896129,60.4429694,4371.17,-2.863916394,8.927862255,66381,2.738921315
2015,2,15,1.759896672,7.331878686,65.00034757,4371.17,2.490060769,11.89265245,60953,6.975277213
2015,2,16,9.668368727,5.605356781,89.37456292,4371.17,4.733542146,7.556477463,72707,5.823233675
2015,2,17,0.264019449,3.569934872,74.28424138,4371.17,1.760024209,6.62687509,69509,3.886834169
2015,2,18,0.024829418,2.251950329,67.59294123,4371.17,0.435212869,5.045815879,58143,2.236901812
2015,2,19,0.033105891,3.169243314,63.82548325,4371.17,-1.254115715,9.292743635,52266,3.177990016
2015,2,20,0,5.47491897,60.31980152,4371.17,-0.961006003,11.82751803,52756,5.00019397
2015,2,21,7.06167235,6.929989318,75.24232796,4371.17,5.101418206,8.228805766,54759,6.791153948
2015,2,22,2.186783573,6.206600888,69.02797746,4371.17,1.674817728,10.58855397,57926,6.707774788
2015,2,23,0,3.130360769,55.28459351,4371.17,-0.086628342,8.730574259,71663,3.128927612
2015,2,24,0,4.042424896,53.87154913,4371.17,0.4506504,9.83451943,71195,4.047084668
2015,2,25,0.202420425,6.404739689,51.93599672,4371.17,1.405277659,12.21401764,71105,6.047971031
2015,2,26,0.241356691,3.755164774,54.26957518,4371.17,-1.326801467,8.194411998,70678,4.360909599
2015,2,27,0,0.00431935,37.721159,4371.17,-3.658693353,4.857992086,73371,-0.057180902
2015,2,28,1.60463259,3.034222162,50.62871945,4371.17,-1.4927553,7.125688196,64908,2.737822652
2015,3,1,1.069981384,3.401605093,63.64879405,4371.17,0.692060798,7.299300582,59786,3.538058328
2015,3,2,0,4.428171289,45.73872958,4371.17,-1.217491373,10.67295705,71982,4.174548138
2015,3,3,4.604436145,3.787448599,68.45529528,4371.17,0.645389037,7.364273442,74129,4.065419506
2015,3,4,0,0.024253296,41.77192492,4371.17,-2.81447443,4.169831565,74800,0.246731252
2015,3,5,0,1.120979259,44.34975983,4371.17,-4.336191201,7.01976524,74289,0.93489452
2015,3,6,0,4.247746566,45.70811049,4371.17,-1.603193914,11.34153434,73317,4.082969462
2015,3,7,0,5.519207691,49.1573488,4371.17,-0.540140575,12.2944609,62615,5.394680004
2015,3,8,0,8.00421123,48.53357988,4371.17,0.590638223,15.36835954,57792,7.590964031
2015,3,9,0.036200085,4.71946348,41.92764512,4371.17,-3.443579797,11.36312332,70053,5.708725618
2015,3,10,0,-1.691041881,30.99233187,4371.17,-5.532424804,2.843861517,75375,-1.871962332
2015,3,11,0,2.25914994,43.56731905,4371.17,-3.116840893,8.330881244,73483,1.998984949
2015,3,12,0,3.857683614,37.38165994,4371.17,-1.912414465,9.315266419,72718,3.50787281
2015,3,13,2.586626629,6.451646226,54.04329877,4371.17,2.735572682,11.12312427,71828,6.495920979
2015,3,14,0,5.764589201,38.14620524,4371.17,0.038508606,12.40860311,61622,5.668582831
2015,3,15,0,7.462336252,41.73572123,4371.17,1.164372422,14.71540666,57815,7.282434275
2015,3,16,0,10.89638652,42.83423248,4371.17,2.85842268,19.66387593,69413,10.49320518
2015,3,17,0,12.849405,45.89714622,4371.17,6.6832956,19.23853901,68242,12.5944968
2015,3,18,23.39114043,10.61623123,74.40870105,4371.17,8.646223931,14.24773421,68802,10.82259489
2015,3,19,0.527744562,12.44776267,67.27480289,4371.17,7.547913293,20.18915983,66798,12.41731588
2015,3,20,0,13.51860205,51.07593154,4371.17,8.618546377,21.07741696,66148,13.47425713
2015,3,21,0,13.27388753,39.71703414,4371.17,7.690736578,19.78788838,57464,13.26125575
2015,3,22,0,10.46913198,37.43989034,4371.17,4.952183382,17.09443131,55520,10.91343302
2015,3,23,0,6.113583177,27.27451899,4371.17,1.250472223,11.78665696,66568,6.208663051
2015,3,24,0,6.214117412,35.51449395,4371.17,0.360629796,12.80547314,67669,6.181677322
2015,3,25,0,7.418175708,44.47136914,4371.17,0.491986223,14.77966006,67829,7.256017
2015,3,26,0,9.288212297,40.78987868,4371.17,2.349332729,16.6214921,66899,9.133507121
2015,3,27,0,10.72195901,41.96522908,4371.17,4.250107042,18.04055917,66385,10.54706062
2015,3,28,0,11.62296826,38.35825154,4371.17,3.960705456,18.9262024,57762,11.31499492
2015,3,29,0.009422237,12.60958634,52.21546373,4371.17,8.234848697,18.91515978,54591,12.573861
2015,3,30,0,14.4681606,58.81383884,4371.17,7.213639104,21.91752258,63670,14.21080483
2015,3,31,3.449796429,13.57484924,81.04773033,4371.17,10.67413831,15.52576048,65746,13.41549637
2015,4,1,1.499965296,12.82268943,80.77648757,4524.76,10.27709806,16.61671008,65584,13.07582702
2015,4,2,13.10172848,14.57968238,72.58165449,4524.76,9.345243344,20.66054569,64708,14.13803773
2015,4,3,10.7295602,13.00801139,83.51805741,4524.76,9.101253499,18.36968089,65030,13.40743369
2015,4,4,15.02713399,12.26284822,63.95218881,4524.76,8.622256788,17.45704172,56498,12.27555955
2015,4,5,2.776348921,10.7146426,83.93581552,4524.76,9.290291125,12.42899543,54596,10.62699956
2015,4,6,3.219122049,10.70880358,76.89905883,4524.76,7.822454875,13.99638368,65749,10.89125517
2015,4,7,0.433738445,8.632835077,67.12948577,4524.76,6.139288424,12.5433851,66436,8.694992293
2015,4,8,0.00365179,8.750056626,61.82182134,4524.76,5.365677446,13.31688923,66582,8.8174316
2015,4,9,0,10.08482374,54.61157443,4524.76,4.707300182,16.1569467,65751,9.95891991
2015,4,10,0,11.68405553,49.70380197,4524.76,5.431326614,19.10408138,64409,11.54572226
2015,4,11,0,13.2491137,45.92098587,4524.76,6.215036265,20.57261162,64409,13.09020759
2015,4,12,0.267372949,13.72708277,43.37805812,4524.76,8.332105888,19.26138038,54000,13.63106849
2015,4,13,7.892160602,11.40036,67.27182461,4524.76,8.460375779,15.21154115,64956,11.61075018
2015,4,14,10.67438649,8.803274082,81.69997517,4524.76,6.858725667,11.88733504,65786,8.899558417
2015,4,15,1.090770028,12.45061519,67.97276514,4524.76,6.582044209,19.02774169,65086,11.97926414
2015,4,16,3.47035247,11.95064704,66.65543751,4524.76,7.679903071,18.82340336,65211,12.30266978
2015,4,17,0,11.95514308,43.72460643,4524.76,5.481224004,18.46489768,63104,11.78045788
2015,4,18,2.622521556,14.77341488,38.87212272,4524.76,6.569960861,22.58440573,56800,14.42483757
2015,4,19,23.56652057,14.94990196,83.24546257,4524.76,12.19674295,17.44671707,54102,15.11968009
2015,4,20,9.777735606,11.99532927,87.49956096,4524.76,9.630914468,15.62709962,65618,12.26630496
2015,4,21,0,13.86694175,59.71845769,4524.76,7.454107414,20.99072798,63196,13.65432629
2015,4,22,0,15.1580067,46.5681394,4524.76,9.536260498,21.45851429,62719,15.09036957
2015,4,23,0,15.46254209,43.7745318,4524.76,8.773845165,21.80531347,62522,15.36664856
2015,4,24,0,16.5489465,42.24792961,4524.76,10.83050955,23.42941519,61939,16.51908743
2015,4,25,0,16.96368765,34.82070569,4524.76,9.996877752,24.06491589,55101,16.99043461
2015,4,26,0,18.46045184,37.44400426,4524.76,10.72925878,25.9197198,52441,18.20650996
2015,4,27,0,19.39242618,39.45911914,4524.76,13.07983571,26.22225301,61897,19.40934301
2015,4,28,2.301253475,19.24351404,51.1080164,4524.76,13.03620727,25.45630459,62730,19.07834215
2015,4,29,15.06897881,16.62988507,83.03589867,4524.76,15.05564789,18.61416854,62500,16.70636046
2015,4,30,0.018577422,19.70617592,67.36907074,4524.76,14.47601162,25.70443149,62204,19.52297853
2015,5,1,0,20.75948136,65.50098089,4524.76,15.14598212,27.05955018,54959,20.66902283
2015,5,2,0.454669779,20.94797226,65.32807632,4524.76,15.75833001,26.30615073,53086,20.81807814
2015,5,3,12.3420206,18.26537431,90.25079791,4524.76,16.82528197,20.40772551,51611,18.39451387
2015,5,4,0,17.22096638,54.76665372,4524.76,12.51942219,22.12280479,57053,17.59226068
2015,5,5,0,15.12882467,39.00829243,4524.76,8.667605371,21.64501935,55179,15.10994689
2015,5,6,0,16.07916689,42.0276858,4524.76,10.1888518,22.29648896,61056,16.00675642
2015,5,7,0,17.64605539,40.58433384,4524.76,11.17872686,24.65809539,61489,17.61384542
2015,5,8,0,17.9487371,52.83559346,4524.76,12.05684439,23.41970502,62005,17.73605505
2015,5,9,0.163000813,18.43279889,56.48421983,4524.76,14.15729013,24.34213315,55800,18.5927286
2015,5,10,0,18.47034917,53.80424265,4524.76,13.11645514,24.93462213,52096,18.47290665
2015,5,11,21.84725233,17.9786008,65.80409144,4524.76,13.86727049,23.20900794,62407,17.78738691
2015,5,12,14.63655411,15.26740594,73.78106875,4524.76,11.88943417,19.3231376,61499,15.50992172
2015,5,13,0,19.28628824,54.89837765,4524.76,13.17087026,24.15774424,62025,18.89746412
2015,5,14,0,21.09841702,61.03613131,4524.76,15.60662694,26.83339108,63827,20.9880856
2015,5,15,0.17288752,19.71633328,77.76640688,4524.76,16.60229509,24.10469132,64069,19.93546192
2015,5,16,0.054815997,18.46468468,54.77362797,4524.76,12.97867057,24.95607909,56217,18.60885047
2015,5,17,0,19.23380346,44.08595452,4524.76,12.17571656,25.98548692,52474,19.00187178
2015,5,18,6.098490882,17.34397996,58.69287711,4524.76,13.99359163,21.45116849,62864,17.48117801
2015,5,19,0.428913547,17.35942463,79.23389524,4524.76,13.76072074,21.86727101,63092,17.29515431
2015,5,20,0.007411536,17.33276889,57.96057155,4524.76,12.37419311,22.81502361,62147,17.41711971
2015,5,21,0,19.34449355,50.16025375,4524.76,12.41736779,26.37606331,63145,19.10357096
2015,5,22,0,21.11984072,43.38175141,4524.76,15.31184731,27.69184139,63627,21.04033902
2015,5,23,0,21.08841816,42.83239324,4524.76,15.45622874,27.42305285,56701,21.10594786
2015,5,24,0,21.31539085,39.85843072,4524.76,14.48866648,28.29904262,51931,21.28816495
2015,5,25,0,21.27958259,47.80932194,4524.76,14.6667187,28.6101861,56379,21.36271126
2015,5,26,0,22.7602792,47.33023031,4524.76,14.99716736,31.44169206,65143,22.58965892
2015,5,27,0,23.35183252,40.58515259,4524.76,15.44568857,30.89086488,66092,23.2832992
2015,5,28,0,23.71424535,39.26898313,4524.76,17.57895365,30.97055732,66923,23.79795422
2015,5,29,0,23.85311577,43.10545242,4524.76,17.64359795,30.1033118,67107,23.66570367
2015,5,30,1.708759467,19.85035959,70.32738577,4524.76,17.28616931,23.22126383,58526,20.2784858
2015,5,31,0,21.84696386,61.23939911,4524.76,15.86106909,29.20065991,53681,21.68657739
2015,6,1,0,22.62731504,51.86641739,4524.76,16.33792482,29.08896706,65718,22.51929111
2015,6,2,0.017106236,22.72594376,54.39995024,4524.76,18.89594834,28.03688979,66172,22.74486465
2015,6,3,0,22.79167965,43.0766371,4524.76,17.76610209,28.84724143,65327,22.80656163
2015,6,4,0,23.46563291,34.92371041,4524.76,16.07920165,30.66375407,66264,23.2868249
2015,6,5,2.258857592,18.30448097,59.41638387,4524.76,15.58478487,22.27871038,63284,18.85669355
2015,6,6,0,21.10558413,58.67274252,4524.76,14.75585622,27.70603559,56114,20.79478152
2015,6,7,0,22.71916972,54.27669987,4524.76,17.53108237,29.77314823,53713,22.66481042
2015,6,8,0.616889799,21.73455597,63.25236183,4524.76,17.99122704,26.23294198,65474,21.74728412
2015,6,9,0,22.55864376,67.99903456,4524.76,18.37901482,28.16627051,66364,22.5093417
2015,6,10,0,25.18728002,58.18214348,4524.76,18.16974964,33.31809021,68573,25.0485192
2015,6,11,3.794919731,23.49539636,64.9789435,4524.76,20.35247212,27.35254028,67071,23.5596504
2015,6,12,0.249463885,23.7875875,66.43382323,4524.76,19.4312389,30.03106256,67843,23.90101354
2015,6,13,0.377434315,23.91972271,64.03016324,4524.76,19.48893012,29.57991199,60698,23.80604527
2015,6,14,9.732356995,22.63270548,72.09123919,4524.76,18.17535482,27.45338735,55037,22.6615143
2015,6,15,0.171062358,23.84477141,71.51421311,4524.76,20.16895818,29.18378652,69112,23.79999517
2015,6,16,0.10583665,23.98363515,70.71379191,4524.76,20.24153103,29.2010593,69508,24.03986923
2015,6,17,4.646159121,22.60277877,73.21868391,4524.76,19.86543322,27.87903291,68766,22.75402462
2015,6,18,1.245779575,23.95842425,64.79395877,4524.76,19.58912768,29.33530076,68456,23.79333071
2015,6,19,0.147148024,23.68956612,62.10807514,4524.76,19.76098425,29.09174541,68273,23.7793645
2015,6,20,23.89385114,19.74712848,85.84208225,4524.76,17.55186865,22.64016401,59363,20.043454
2015,6,21,0.150665378,22.09925448,74.01289216,4524.76,17.05285078,27.90923288,54945,21.85061674
2015,6,22,0,23.41711492,68.08119258,4524.76,19.13468998,28.61230537,67716,23.30424635
2015,6,23,0.01692558,24.22849722,66.36349841,4524.76,19.32946987,29.95486787,69046,24.14282675
2015,6,24,1.946400325,24.21354377,67.43312682,4524.76,20.80614293,28.86651878,69882,24.27685342
2015,6,25,9.381347753,23.12246951,72.77502733,4524.76,20.08373266,27.24777894,68538,23.28481211
2015,6,26,23.3790609,21.34565812,84.56621768,4524.76,18.97094061,24.60294592,66006,21.31171311
2015,6,27,0.455212661,23.19410883,68.59070864,4524.76,18.87598357,27.8366106,59267,23.21596418
2015,6,28,0,23.53788106,68.54829272,4524.76,19.4132289,28.79818243,55007,23.53432985
2015,6,29,0,24.7359635,66.41986333,4524.76,19.68551576,30.0955831,69381,24.56043541
2015,6,30,7.961600302,22.62084147,76.79262945,4524.76,20.32265843,26.87671387,68545,22.84828799
2015,7,1,0.426365149,23.30824496,72.16566886,4514.75,19.85555362,28.15141793,67370,23.26675243
2015,7,2,0,23.38220561,65.43384975,4514.75,19.19631591,28.92678232,68058,23.41976566
2015,7,3,0.097855226,23.42056319,63.94014198,4514.75,19.5133473,28.44016738,67572,23.50049243
2015,7,4,0.00301093,22.91008237,61.42253349,4514.75,17.98131355,27.9914511,58508,22.87814067
2015,7,5,0.359252683,23.28714736,63.50525672,4514.75,19.38387545,28.43012738,54730,23.32974982
2015,7,6,0.009290407,23.73527967,64.38133088,4514.75,19.50631583,29.19032532,68718,23.72556238
2015,7,7,10.25826476,22.19979052,70.94589627,4514.75,19.43306748,25.26271898,67267,22.26237739
2015,7,8,12.43434752,21.97626306,82.93824856,4514.75,19.38341883,24.72181423,67481,21.9330258
2015,7,9,17.60938576,24.24918335,76.47333938,4514.75,20.97643526,28.23850739,69524,24.10981578
2015,7,10,0,26.91816761,69.88955746,4514.75,22.27315644,31.76411393,71612,28.03132577
2015,7,11,1.923519691,27.66330469,71.77234923,4514.75,23.66891618,32.91761089,65687,29.59843783
2015,7,12,25.31297231,24.71176829,90.12627525,4514.75,23.55789848,26.9869959,57062,24.8006551
2015,7,13,5.143460678,23.66534007,85.55646676,4514.75,22.01416659,25.97070068,67906,23.80753426
2015,7,14,0,25.84391796,74.62814875,4514.75,22.04334506,30.66885874,72249,25.9893946
2015,7,15,0.995458667,26.53859732,69.51167364,4514.75,22.12743599,32.37359264,73691,27.45648121
2015,7,16,0.004516395,23.73499249,60.17782791,4514.75,20.27102256,27.7974643,69032,23.98069738
